address,national_phone,lat,lon,rating,google_maps_uri,website,user_rating_count,name,primary_type_display,price_level
"Cumhuriyet, Esatpaşa Cd. No:22 A, 34000 Üsküdar/İstanbul",(0216) 472 01 01,41.0123766,29.0823401,4.7,https://maps.google.com/?cid=4880396663307554020,,107.0,Acarlıoğlu Kebap & Beyran,Restoran,
"Site, Atay Cd. No:42, 34760 Ümraniye/İstanbul",0506 650 12 12,41.0096112,29.1165939,4.8,https://maps.google.com/?cid=12973970176637170279,,194.0,Kamana Pasta Kafe,Çay/Kahve,
"Site, Kaptanoğlu Okul Sk. No:42, 34760 Ümraniye/İstanbul",(0216) 533 66 03,41.0102919,29.117120199999995,4.7,https://maps.google.com/?cid=8909996939008223189,https://menu.kolayrestoran.com/kiraz-bahce,140.0,Kiraz Bahçe Ev Yemekleri,Restoran,
"Çamlık, Aşık Veysel Cd. No:46A/1, 34774 Ümraniye/İstanbul",(0216) 314 46 79,41.009963,29.12958,4.5,https://maps.google.com/?cid=10207002142938957636,,318.0,Boşnak Börekçi Ümraniye,Fırın,₺
"şerifali, Tatlısu, Elalmış Cd. 39/A, 34774 Ümraniye/İstanbul",(0216) 526 48 50,41.0053,29.13253,4.6,https://maps.google.com/?cid=9217415348192315999,,270.0,Asya Pasta Cafe,Çay/Kahve,₺
"Zeynep Kamil, Valide-i Atik, Dr. Fahri Atabey Cd. 69/1, 34664 Üsküdar/İstanbul",(0216) 695 27 12,41.0173887,29.0223639,4.5,https://maps.google.com/?cid=13854062087057702294,http://www.zeynepkamilkokorec.com/,2165.0,Zeynep Kamil Kokoreç Recep Usta,Restoran,₺₺
"Mimar Sinan, Çavuşdere Cd. No: 41/EA, 34672 Üsküdar/İstanbul",444 8 464,41.0203764,29.0220403,4.6,https://maps.google.com/?cid=446372980384777563,https://www.espressolab.com/,198.0,Espressolab Nev Çarşı Üsküdar,Çay/Kahve,₺₺
"Acıbadem, Acıbadem Cd., 34660 Üsküdar/İstanbul",0552 861 23 45,41.0140679,29.055490899999995,4.8,https://maps.google.com/?cid=5380238501260273035,,189.0,CONTA Kahve Fırını,Çay/Kahve,₺₺
"mahallesi, Küçük Çamlıca, Uluçınar Sokağı no:17, 34696 Üsküdar/İstanbul",0531 690 43 71,41.018103,29.069166000000003,4.7,https://maps.google.com/?cid=17895200014417272423,,493.0,Cafe Marasco,Çay/Kahve,₺₺
"Bulgurlu, Bulgurlu Cd. No:81, 34696 Üsküdar/İstanbul",(0216) 650 70 02,41.0169694,29.0730516,4.6,https://maps.google.com/?cid=17521414391276358990,,192.0,Tatlı Bahçe,Restoran,
"Bulgurlu, Kireçfırını Sokağı 62/A, 34696 Üsküdar/İstanbul",(0216) 316 04 25,41.0185452,29.082851700000003,4.8,https://maps.google.com/?cid=12887695932327852341,https://hasanefendi.com.tr/,575.0,Hasan Efendi Çikolata & Kahve - Bulgurlu 1,Çay/Kahve,
"Bulgurlu, Söğütlü Çayır Cd. No:22, 34696 Üsküdar/İstanbul",0507 155 57 26,41.0169688,29.080639999999995,4.8,https://maps.google.com/?cid=8932405808547450274,,150.0,Folki Coffee,Çay/Kahve,
"Namık Kemal, Şeyda Sk. No:1 D:2A, 34762 Ümraniye/İstanbul",0552 596 01 53,41.0169744,29.0922521,4.5,https://maps.google.com/?cid=3810776000421529857,,426.0,Uvva Sütlaç,Tatlı,
"Namık Kemal, Cengiz Topel Cd. No:1, 34762 Ümraniye/İstanbul",0536 267 68 25,41.0176593,29.0938058,4.7,https://maps.google.com/?cid=8329037462355969719,https://ardencr.com/,1999.0,Arden Cafe - Ümraniye,Restoran,₺₺
"Esenevler, Talatpaşa Cd No:42, 34762 Ümraniye/İstanbul",(0216) 420 70 05,41.0157363,29.093981499999995,4.7,https://maps.google.com/?cid=12821487420277795485,https://acumborekbaklava.com/,215.0,Acum Baklava ve Börek,Fırın,₺₺
"Namık Kemal, Marmara Cd. 16/A, 34762 Ümraniye/İstanbul",(0216) 329 60 21,41.021681,29.096159,4.6,https://maps.google.com/?cid=9324533373794550765,,211.0,BÖREKÇİ İRFAN USTA,Fırın,₺₺
"Armağanevler, 23 Nisan Cd. No:36, 34760 Ümraniye/İstanbul",(0216) 505 68 65,41.018947,29.115946599999997,4.8,https://maps.google.com/?cid=6510033772890869047,https://www.bozkayabaklava.com/,815.0,Gaziantepli Bozkaya Baklavaları - Armağanevler,Tatlı,₺₺
"Tepeüstü, Alemdağ Cd no:223 D:g, 34073 Ümraniye/İstanbul",,41.0206766,29.1289619,4.5,https://maps.google.com/?cid=350899855317964390,,590.0,Kaburgacı Nurettin,Restoran,₺₺
"Tepeüstü, Poyraz Cd. No:3, 34771 Ümraniye/İstanbul",(0216) 415 26 60,41.0204731,29.1283612,4.5,https://maps.google.com/?cid=12550190489954367474,,533.0,Bekiroğulları Karadeniz Pide Salonu,Orta Doğu Mutfağı,₺₺
"Mimar Sinan, Selam-ı Ali Efendi Cd. 43a, 34672 Üsküdar/İstanbul",0555 192 52 08,41.0241545,29.0186216,4.6,https://maps.google.com/?cid=9087598488534220855,https://www.instagram.com/khanalquds/,670.0,Kudus Han,Restoran,
"Sultantepe, Kurşunlu Medrese Sk. No:2, 34674 Üsküdar/İstanbul",0539 617 86 09,41.026428300000006,29.016099600000004,4.5,https://maps.google.com/?cid=13194360114192004433,,1417.0,Payedar Kahve,Çay/Kahve,
"Mimar Sinan, Kassam Çeşme Sokaği 18/A, 34660 Üsküdar/İstanbul",0537 482 47 67,41.0235563,29.0178849,4.7,https://maps.google.com/?cid=10632376276129736617,https://www.yuzufriedchicken.com.tr/,426.0,Yuzu Fried Chicken,Restoran,
"Mimar Sinan, Selmani Pak Cd. No:48 D, 34672 Üsküdar/İstanbul",0532 416 37 12,41.0250764,29.019124100000003,4.5,https://maps.google.com/?cid=16736192065370222728,,195.0,Üsküdar Coffy,Çay/Kahve,
"İcadiye, İcadiye Cd. no:120, 34660 Üsküdar/İstanbul",,41.0313168,29.0331288,4.5,https://maps.google.com/?cid=1740883462026987555,,224.0,Raven Cafe Kuzguncuk,Çay/Kahve,
"İcadiye, Cemil Meriç Sk. no:36, 34674 Üsküdar/İstanbul",,41.026441,29.037998,4.6,https://maps.google.com/?cid=2265904522173129462,,143.0,Saray Fırın,Fırın,
"Koç Topluluğu Spor Kulübü, Kuzguncuk, Kuşbakışı Cd. No:16, 34674 Üsküdar/İstanbul",(0216) 576 76 71,41.027408,29.042227,4.5,https://maps.google.com/?cid=14334512401285752062,https://www.telezzuz.com/,137.0,Telezzüz,Vegan,
"Üsküdar, Ahmet Uyguner Sk., 34704 Üsküdar/İstanbul",,41.027202,29.056536,4.9,https://maps.google.com/?cid=5688540715072217625,,102.0,SmileBox Cafe,Çay/Kahve,
"Burhaniye, İsmailağa Sk. No:2 D:B, 34676 Üsküdar/İstanbul",0554 004 50 51,41.027772,29.058142,4.7,https://maps.google.com/?cid=1506216359020259762,,250.0,Azimoğlu Dondurma- Çiğköfte,Tatlı,
"Atatürk, Çiftlik Sk. No:10 a, 34764 Ümraniye/İstanbul",(0216) 481 08 88,41.026019,29.092013999999995,4.6,https://maps.google.com/?cid=2086152316078049807,https://www.instagram.com/alalunepatisserie?igsh=dDd6ODJkZ2Fmb2Y3&utm_source=qr,1423.0,Â La Lune Patisserie Ümraniye,Fırın,
"Atatürk, Bahçevanlar Sk. no:2A, 34764 Ümraniye/İstanbul",,41.0260723,29.0921165,4.8,https://maps.google.com/?cid=5508256177508877866,,315.0,Coffy Ümraniye Merkez,Çay/Kahve,
"Atatürk, Karanfil Sk. No:19, 34764 Ümraniye/İstanbul",(0216) 523 05 25,41.026831,29.091138,4.8,https://maps.google.com/?cid=4003885004517761240,https://www.instagram.com/abihayattasavvuf/,569.0,Âb-ı Hayat Tasavvuf,Çay/Kahve,₺₺
"Yamanevler Mh. Alemdağ Cd. No: 169 Canpark Avm. MGZ, Yamanevler, 34762 Ümraniye/İstanbul",0850 811 0333,41.0250026,29.105912000000004,4.7,https://maps.google.com/?cid=510040870443577237,https://www.ardenfc.com/,3665.0,Arden FC - Canpark AVM,Restoran,
"Yamanevler, Alemdağ Cd No:159-C, 34768 Ümraniye/İstanbul",0552 688 34 45,41.0249091,29.1021349,4.7,https://maps.google.com/?cid=6745611147704779564,https://www.ututostumraniye.com/,117.0,ÜTÜ TOST,Büfe,₺₺
"Yamanevler, Şimşek Sokağı 14/A, 34768 Ümraniye/İstanbul",444 3 140,41.0271102,29.1014095,5.0,https://maps.google.com/?cid=1916256553286141387,https://www.ikramla.com.tr/,701.0,İkramla,Restoran,
"Kuzguncuk, İcadiye Cd. No: 3, 34674 Üsküdar/İstanbul",444 8 464,41.0363455,29.0295626,4.5,https://maps.google.com/?cid=11376244258970726412,https://www.espressolab.com/subeler/,291.0,Espressolab Kuzguncuk,Çay/Kahve,₺₺
"Mehmet Akif Ersoy, Bosna Blv 59/1-A, 34682 Üsküdar/İstanbul",0533 155 44 58,41.0356807,29.078948,4.8,https://maps.google.com/?cid=14129906453741732985,https://www.ardencr.com/,244.0,Arden Cafe -ÇENGELKÖY,Çay/Kahve,
"İnkılap, Parıltı Sk. 24/A, 34768 Ümraniye/İstanbul",(0216) 630 12 23,41.0327111,29.1064359,4.6,https://maps.google.com/?cid=13395537926626076028,,120.0,İKRAM PİDE & LAHMACUN & PİZZA,Orta Doğu Mutfağı,
"Elmalıkent, TRT Cd. No:12/B, 34764 Ümraniye/İstanbul",(0216) 630 31 15,41.0339696,29.1021927,4.5,https://maps.google.com/?cid=248535485041673195,,318.0,Şemkar Karadeniz Pide,Orta Doğu Mutfağı,₺₺
"Silivrikapı, Muhallebici Çk. No:15, 34107, 34107 Fatih/İstanbul",0530 569 51 38,41.0041195,28.9298642,4.7,https://maps.google.com/?cid=9486423342873227528,https://www.instagram.com/develietlipide/,1202.0,Develi Etli Pide,Restoran,₺₺
"Kocamustafapaşa Mahallesi Kennedy Cad, Sahil Şeridi, Koca Mustafapaşa, Narlıkapı Cd. No :1, 34098 Fatih/İstanbul",(0212) 589 20 31,40.9993209,28.9331442,4.5,https://maps.google.com/?cid=10936712912709978837,http://www.samatyacafe.com/,3383.0,Samatya Cafe & Van Kahvaltı Salonu,Kahvaltı,₺₺
"Koca Mustafapaşa, Büyük Kuleli Sk. No:61, 34098 Fatih/İstanbul",,40.999812,28.9323414,4.5,https://maps.google.com/?cid=7288083009285600484,,219.0,Samatya Meydan,Restoran,
"Cerrahpaşa, Esekapı Sk. 7A, 34098 Fatih/İstanbul",(0212) 965 77 13,41.0057296,28.9357309,4.5,https://maps.google.com/?cid=1314016520296922126,https://www.makarizza.com/,468.0,Makarizza,Çay/Kahve,₺₺
"Cerrahpaşa, Org. Abdurrahman Nafiz Gürman Cd. No:17, 34098 Fatih/İstanbul",(0212) 588 89 29,41.0037961,28.9442724,4.7,https://maps.google.com/?cid=2820284540026155106,,177.0,Langa Kahvesi,Çay/Kahve,
"Kumkapı Balıkçılar Çarşısı, Cevizlik, Kennedy Cad. No:5, 34130 Fatih/İstanbul",0532 421 84 23,41.0024636,28.9600609,4.9,https://maps.google.com/?cid=18077999786757971387,https://www.instagram.com/guvenkismet.fish.house1986/profilecard/?igsh=MWVldmo0b25tc3Mzdg==,542.0,GÜVEN KISMET FISH HOUSE 1986,Deniz Mahsulleri,
"Nişanca, Molataşı Cd. No:88, 34130 Fatih/İstanbul",,41.0056497,28.9589597,4.6,https://maps.google.com/?cid=15620876127307284773,,187.0,Vodiy Uzbek Restaurant,Restoran,
"Nişanca, Türkeli Cd. 96/A, 34000 Fatih/İstanbul",(0212) 638 35 25,41.0068892,28.9584214,4.5,https://maps.google.com/?cid=13382240663830998585,,550.0,Yonca Restaurant -Laleli,Restoran,₺₺
"Inside of Garden House Hotel, Küçük Ayasofya, Şht. Mehmet Paşa Sk. No5, 34122 Fatih/İstanbul",0530 186 23 59,41.0040252,28.9725597,4.9,https://maps.google.com/?cid=188482892400899963,https://www.garden1897.com/,13749.0,Garden 1897 Restaurant,Restoran,₺₺
"Emin Sinan, Piyer Loti Cd. No:34, 34130 Fatih/İstanbul",(0212) 517 99 29,41.0062206,28.9690295,4.9,https://maps.google.com/?cid=17043819287318427858,,7620.0,Mivan Restaurant Cafe,Restoran,₺₺
"Küçük Ayasofya, Kadırga Limanı Cd. No:102, 34400 Fatih/İstanbul",(0212) 514 22 88,41.0046247,28.9711368,4.7,https://maps.google.com/?cid=402874000341824213,http://olivegardenrestaurant.com.tr/,2668.0,Olive Garden Cafe & Restaurant,Türk Mutfağı,
"Emin Sinan, Piyer Loti Cd. No:35, 34126 Fatih/İstanbul",0544 546 28 28,41.0065521,28.9702276,4.8,https://maps.google.com/?cid=5978094899726607972,http://www.hanzadeterracerestaurant.com/,15914.0,Hanzade Terrace Restaurant,Türk Mutfağı,₺₺
"Küçük Ayasofya, Şht. Mehmet Paşa Sk. No:9, 34122 Fatih/İstanbul",0535 931 88 17,41.004901,28.9730385,4.6,https://maps.google.com/?cid=3538539458693349094,https://wa.me/905359318817,4404.0,MY TERRACE CAFE & RESTAURANT,Türk Mutfağı,
"Şehsuvar Bey, Kadırga Limanı Cd. No:27, 34093 Fatih/İstanbul",0534 482 12 09,41.004627,28.9668381,4.9,https://maps.google.com/?cid=3699287481392243848,,1091.0,İstanbul Kebap Fish House,Restoran,
"Küçük Ayasofya, Şehsuvar Bey Sk. No:1, 34093 Fatih/İstanbul",0552 715 06 34,41.0041287,28.9693917,4.8,https://maps.google.com/?cid=9890414197945435126,https://instagram.com/begonville_cafe?utm_medium=copy_link,1958.0,Begonville Cafe Restaurant,Restoran,
"Küçük Ayasofya, Şht. Mehmetpaşa Ykş. No:48A, 34122 Fatih/İstanbul",0541 748 11 24,41.005,28.97164,4.9,https://maps.google.com/?cid=3413161112308694547,https://www.caferabbithole.com/,622.0,The Rabbit Hole Coffee Sultanahmet,Çay/Kahve,
"Küçük Ayasofya, Kadırga Limanı Cd. No:136, 34122 Fatih/İstanbul",(0212) 458 07 36,41.0036753,28.9719553,4.8,https://maps.google.com/?cid=6956703103511581032,,2092.0,Ziya Baba Türk Mutfağı Slow food & Anatolian Breakfast,Türk Mutfağı,₺
"Emin Sinan, Kadırga Limanı Cd. No:85, 34130 Fatih/İstanbul",0538 478 51 47,41.0052186,28.9698866,4.8,https://maps.google.com/?cid=16596655775120593588,https://www.facebook.com/By-Ferro-FishKebab-House-109683701880075/,4019.0,By Ferro Kebab And Fish House,Restoran,
"Şehsuvar Bey, Kadırga Limanı Cd. No:37, 34000 Merkez Kadırga/Fatih/İstanbul",0542 576 41 41,41.0048998,28.9674581,4.8,https://maps.google.com/?cid=14852286384573192645,,2240.0,Nasi̇p Et Kebap,Restoran,₺
"Sultan Ahmet, Akbıyık Cd. No:64, 34122 Fatih/İstanbul",0554 012 12 02,41.004723,28.979098,4.8,https://maps.google.com/?cid=18172949427540394745,https://www.turgutkebap.com/,16507.0,Turgut Kebab Restaurant -Sultanahmet-,Restoran,₺
"Cankurtaran, Utangaç Sk. No:21, 34122 Fatih/İstanbul",0538 832 48 64,41.0059925,28.9792313,4.6,https://maps.google.com/?cid=16921418489552617189,,791.0,North Art Coffee & Breakfast,Çay/Kahve,
"Cankurtaran mah. akbıyık caddesi, Cankurtaran, Adliye Sk. no:11, 34122 Fatih/İstanbul",0552 880 21 31,41.006464,28.9807498,4.8,https://maps.google.com/?cid=17570412039333215429,https://www.divellabistro.net/,5095.0,Divella Bistro Restaurant,Türk Mutfağı,₺₺
"The Byzantium Hotel Teras, Cankurtaran, Akbıyık Cd. No:29 D:Kat, 34122 Fatih/İstanbul",(0212) 458 08 80,41.0055509,28.9803879,4.8,https://maps.google.com/?cid=5462294095235982253,https://queblounge.com/,3113.0,Queb Rooftop Restaurant,Restoran,
"Sultan Ahmet, Akbıyık Cd. No:70, 34122 Fatih/İstanbul",0531 639 30 18,41.0045626,28.9790628,4.9,https://maps.google.com/?cid=8049210974351390716,https://theottomanskitchencaferestaurant.com/,5689.0,The Ottomans Kitchen Cafe Restaurant,Türk Mutfağı,
"Sultan Ahmet, Akbıyık Cd. No:75, 34140 Fatih/İstanbul",0542 475 45 72,41.0039248,28.9790421,4.8,https://maps.google.com/?cid=4092324564383750460,http://www.carlosterrace.com/,3334.0,Carlos Terrace Restaurant İstanbul,Restoran,
"Cankurtaran, Akbıyık Cd. No:3, 34122 Fatih/İstanbul",,41.006286,28.9812935,4.8,https://maps.google.com/?cid=8108344688679468787,https://seafrontlounge.com/,1705.0,Seafront Lounge,Restoran,
"Cankurtaran, Akbıyık Cd., 34122 Fatih/İstanbul",0544 904 87 01,41.0053753,28.980116100000004,4.6,https://maps.google.com/?cid=16348415315409263507,,1435.0,Rounders İrish Bar,Bar,
"Cankurtaran, Dalbastı Sk. No:14, 34122 Fatih/İstanbul",(0212) 638 90 10,41.0055144,28.9790548,4.5,https://maps.google.com/?cid=4719578793185978141,https://www.bluehouseistanbul.com/,841.0,Blue House Rooftop,Restoran,
"Cankurtaran, Sultan Ahmet, Ahırkapı Cd No:17, 34122, 34122 Fatih/İstanbul",0555 893 89 34,41.0032922,28.9798159,4.8,https://maps.google.com/?cid=15764404187660711852,,10177.0,Fish Home Ahhir Kapi Restaurant,Deniz Mahsulleri,
"Cankurtaran, Tevkifhane Sk. No:18, 34122 Fatih/İstanbul",(0212) 516 44 02,41.0061787,28.979995899999995,4.7,https://maps.google.com/?cid=16113975262008701663,http://bykinyasrestaurant.com/,1799.0,By Kinyas Restaurant,Restoran,₺₺
"Merkezefendi, Mevlevihane Cd. No:7, 34015 Zeytinburnu/İstanbul",,41.0140904,28.920316399999997,4.6,https://maps.google.com/?cid=7433850403484495752,,306.0,Merkezefendi Tarihi Fırın,Fırın,
"Merkezefendi, Mevlevihane Cd. NO:23 D:3D, 34015 Zeytinburnu/İstanbul",0536 495 87 23,41.01412,28.918885,5.0,https://maps.google.com/?cid=13080314088411998006,,142.0,LUKA COFFEE & CREAM,Çay/Kahve,
"Merkezefendi, Mevlevihane Cd. No:23 D:3E, 34015 Zeytinburnu/İstanbul",0553 093 10 19,41.0138329,28.918902,4.5,https://maps.google.com/?cid=8745184667545815632,https://cigercisatirhan.dslink.co/,206.0,CİĞERCİ SATIRHAN,Restoran,
"Merkezefendi, Fırın Sk. No:2A, 34015 Zeytinburnu/İstanbul",0538 200 64 26,41.0139602,28.9200093,4.6,https://maps.google.com/?cid=12285901251283661475,,118.0,Elbeyi Cafe - Nargile & Oyun Salonu,Çay/Kahve,
"Mevlanakapı, Mimar Kasım Cd. no6, 34000 Fatih/İstanbul",0534 680 43 35,41.0128632,28.9248168,4.9,https://maps.google.com/?cid=9914796485534958113,,231.0,otto house,Restoran,
"Şehremini, Başvekil Cd. No:22/A, 34104 Fatih/İstanbul",(0212) 588 58 88,41.0141702,28.9328762,4.6,https://maps.google.com/?cid=14804894674373572396,https://www.sayramuygursofrasi.com/,311.0,Sayram Uygur Sofrası,Restoran,
"Çapa, Şehremini, Turgut Özal Millet Cd No:101 D:A, 34104 Fatih/İstanbul",0530 477 30 99,41.014074,28.9350442,4.7,https://maps.google.com/?cid=14892859198862761922,,331.0,"İSKUJİ PİZZA, ÇITIR, KÖFTE - ÇAPA",Restoran,
"Şehremini, Mevlanakapı Cd. No:125/B, 34104 Fatih/İstanbul",(0212) 632 87 86,41.012286,28.9301478,4.6,https://maps.google.com/?cid=10503802546569930582,,1810.0,Tarihi Odabaşı Çiğbörekçisi,Fırın,₺
"Şehremini, Turgut Özal Millet Cd No:109, 34104 Fatih/İstanbul",,41.0144446,28.934596799999994,4.6,https://maps.google.com/?cid=15238694830494714337,,426.0,İBB Çapa Kent Lokantası,Türk Mutfağı,₺
"Molla Gürani, Turgut Özal Millet Cd NO : 22/B, 34096 Fatih/İstanbul",0553 999 99 80,41.0106204,28.9462326,4.5,https://maps.google.com/?cid=3483221847809297556,https://chefomar.tr/,1923.0,Chef Omar,Restoran,
"Haseki Sultan, Dr. Adnan Adıvar Cd. No:1, 34096 Fatih/İstanbul",0555 555 55 79,41.008373,28.945336,4.5,https://maps.google.com/?cid=3770528042171841404,https://sultanbalik.miniandmore.co/,2490.0,Sultan Balık,Restoran,₺₺
"Emin Ali Yasin Sk. No:11, 34093 Fatih, Molla Gürani, 34093 molla güarani/İstanbul",,41.01249,28.9410212,4.8,https://maps.google.com/?cid=15577211095459065920,http://www.mandisebam.com/,1440.0,Mandi Şebam Hadramout,Restoran,₺₺
"Haseki Sultan, Turgut Özal Millet Cd No:25d, 34096 Fatih/İstanbul",(0212) 934 37 38,41.0107698,28.942919900000003,4.7,https://maps.google.com/?cid=6456145147176565939,,1049.0,Reşat Efendi,Restoran,
"Molla Gürani, Turgut Özal Millet Cd 18-1, 34093 Fatih/İstanbul",0552 300 00 26,41.0103976,28.9467196,4.5,https://maps.google.com/?cid=16630107705355742211,https://beit-alezz.lamaz.app/macho-menu,1854.0,Beit El Ezz Restaurant,Restoran,
"Molla Hüsrev, Vefa Cd. No:66, 34134 Fatih/İstanbul",(0212) 519 49 22,41.0153183,28.9584202,4.6,https://maps.google.com/?cid=4218153185282937204,http://www.vefa.com.tr/,17765.0,Vefa Bozacısı,Çay/Kahve,₺₺
"rooftop Top floor, Mimar Kemalettin, Koca Ragıppaşa Cd No:9, 34130 Fatih/İstanbul",0530 669 53 63,41.009012,28.959447200000003,4.8,https://maps.google.com/?cid=14784436045562818732,https://besorooftop.com/,1449.0,BESO Rooftop Restaurant,Restoran,
"Kalenderhane Mah 16 Mart Şehitler Cad. No, Kalenderhane, D:9, 34134 Fatih/İstanbul",(0212) 522 59 31,41.0130766,28.9607184,4.5,https://maps.google.com/?cid=5030498410607767808,https://suleymaniyecikolatacisi.com/,3885.0,Süleymaniye Çikolatacısı,Tatlı,₺₺
"Kalenderhane, Dede Efendi Cd. No:4, 34134 Fatih/İstanbul",0506 047 19 29,41.0132193,28.9580201,4.6,https://maps.google.com/?cid=16175528298852855802,,281.0,Türkistan Kültür Evi - Kitap & Kahve,Restoran,
"Balabanağa, Vidinli Tevfikpaşa Cd, 34134 Fatih/İstanbul",0533 149 22 72,41.0117431,28.958232700000003,4.8,https://maps.google.com/?cid=6615856804066065007,https://lotipoints.com/lotiz-lounge,5627.0,Lotiz Lounge & Hookah,Restoran,
"Kemal Paşa, Şehzadebaşı Cd. No:9 Kat:6, 34000 Fatih/İstanbul",0533 956 94 35,41.0129399,28.957458100000004,4.9,https://maps.google.com/?cid=11251441917235175010,https://www.roofpanorama.com/,3032.0,Roof Panorama İstanbul,Restoran,
"Molla Fenari, İskender Boğazı Sk. No:18, 34126 Fatih/İstanbul",(0212) 519 64 62,41.0095755,28.9680538,4.7,https://maps.google.com/?cid=17618633087258056645,,1403.0,Tarihi Kapalı Çarsı Day Day Pastanesi,Fırın,₺₺
"Mimar Hayrettin, Yeniçeriler Cd. No: 39 /1, 34110 Fatih/İstanbul",(0212) 638 11 87,41.0085503,28.9683207,4.8,https://maps.google.com/?cid=13220480888142139121,https://www.hafizmustafa.com/,18143.0,Hafız Mustafa 1864 Beyazıt,Tatlı,₺₺
"Hobyar, Rahvancı Sk. No:5, 34112 Sirkeci/İstanbul",(0212) 556 47 20,41.0155788,28.9724101,4.5,https://maps.google.com/?cid=4900119343082473471,,2292.0,Sirkeci Lokantası 1912,Restoran,
"Hobyar, Büyük Postane Cd. No:11, 34112 Fatih/İstanbul",0541 511 99 30,41.0148267,28.9735845,4.5,https://maps.google.com/?cid=10654308474126954322,https://www.tarihimavidoner.com/,5229.0,Tarihi Mavi Döner SİRKECİ,Türk Mutfağı,₺₺
"Molla Fenari Mahallesi, Atik Ali Paşa, Medresesi Sokağı, Molla Fenari, Çemberlitaş No:12B, 34120 Fatih/İstanbul",(0212) 520 54 40,41.0090771,28.970203399999995,4.6,https://maps.google.com/?cid=11220840158001566952,,995.0,Bena Dondurmaları,Tatlı,₺
"alemdar mahallesi yerebatan caddesi no :18, Alemdar, Yerebatan Cd. no:18, 34110 Fatih/İstanbul",0536 479 73 93,41.0090292,28.9774722,4.5,https://maps.google.com/?cid=10802903975843583676,http://www.360panoramarestaurant.com/,3436.0,360 Panorama Restaurant,Restoran,
"Seres old city hotel, Hoca Paşa, Hüdavendigar Cd. No:25, 34420 Fatih/İstanbul",0536 418 50 25,41.0137159,28.9769003,4.8,https://maps.google.com/?cid=3662638025431057667,http://roofmezze360.com/,4468.0,Roof Mezze 360 Restaurant,Restoran,₺₺
